ticker,company_name,exchange,industry,market_cap,universe_order,session_date,close,daily_change_pct,weighted_momentum_score,stock_return_90d,index_return_90d,relative_performance,rs_pct,weighted_momentum_pct,rs_pct_blended,rs_rating,weighted_momentum_rating,latest_rs_rating
VIC,Tập đoàn Vingroup - Công ty CP,HOSE,Bất động sản,1490000000000000.0,158,2026-04-21,193.7,1.4136125654450105,38.463369280884095,0.20685358255451702,-0.03174603174603163,0.23859961430054866,0.956140350877193,0.9956140350877193,0.9837719298245614,97,99,99
VIC,Tập đoàn Vingroup - Công ty CP,HOSE,Bất động sản,1490000000000000.0,158,2026-04-22,207.2,6.969540526587514,41.653536916644775,0.2861576660459342,-0.010638297872340274,0.29679596391827445,0.9690265486725663,0.995575221238938,0.9876106194690264,98,99,99
VIC,Tập đoàn Vingroup - Công ty CP,HOSE,Bất động sản,1490000000000000.0,158,2026-04-23,214.5,3.5231660231660245,48.01280073489398,0.2968561064087061,0.0,0.2968561064087061,0.9688888888888889,1.0,0.9906666666666666,98,99,99
VIC,Tập đoàn Vingroup - Công ty CP,HOSE,Bất động sản,1490000000000000.0,158,2026-04-24,212.1,-1.118881118881121,43.54105449590677,0.2823458282950422,-0.010695187165775444,0.2930410154608176,0.9736842105263158,1.0,0.9921052631578947,98,99,99
VIC,Tập đoàn Vingroup - Công ty CP,HOSE,Bất động sản,1490000000000000.0,158,2026-04-28,225.5,6.317774634606321,50.913260444510435,0.604982206405694,0.04444444444444429,0.5605377619612497,0.9910714285714286,1.0,0.9973214285714285,99,99,99
VIC,Tập đoàn Vingroup - Công ty CP,HOSE,Bất động sản,1490000000000000.0,158,2026-04-29,214.0,-5.09977827050998,40.55249439231352,0.5231316725978647,0.022099447513812098,0.5010322250840527,0.9955555555555555,1.0,0.9986666666666666,99,99,99
VIC,Tập đoàn Vingroup - Công ty CP,HOSE,Bất động sản,1490000000000000.0,158,2026-05-04,212.0,-0.9345794392523366,35.17132457150143,0.6220351951032901,0.022099447513812098,0.599935747589478,1.0,1.0,1.0,99,99,99
VIC,Tập đoàn Vingroup - Công ty CP,HOSE,Bất động sản,1490000000000000.0,158,2026-05-05,219.5,3.5377358490566113,36.29164331208994,0.8050986842105263,0.04469273743016755,0.7604059467803588,1.0,1.0,1.0,99,99,99
VIC,Tập đoàn Vingroup - Công ty CP,HOSE,Bất động sản,1490000000000000.0,158,2026-05-06,219.5,0.0,36.35640730783138,0.6871637202152192,0.061797752808988804,0.6253659674062304,1.0,1.0,1.0,99,99,99
VIC,Tập đoàn Vingroup - Công ty CP,HOSE,Bất động sản,1490000000000000.0,158,2026-05-07,224.0,2.05011389521641,40.373340734814754,0.7099236641221374,0.08522727272727271,0.6246963913948647,1.0,1.0,1.0,99,99,99
VHM,Công ty Cổ phần Vinhomes,HOSE,Bất động sản,599000000000000.0,156,2026-04-07,115.0,-1.7094017094017144,12.719544530087301,-0.23076923076923073,-0.09677419354838723,-0.1339950372208435,0.035555555555555556,0.9644444444444444,0.6857777777777778,68,96,98
VHM,Công ty Cổ phần Vinhomes,HOSE,Bất động sản,599000000000000.0,156,2026-04-08,123.0,6.956521739130439,13.953543555436987,-0.11574406901509704,-0.05376344086021512,-0.06198062815488192,0.14977973568281938,0.9691629955947136,0.7233480176211453,72,96,98
VHM,Công ty Cổ phần Vinhomes,HOSE,Bất động sản,599000000000000.0,156,2026-04-09,122.0,-0.8130081300813052,16.04239281296529,-0.12857142857142856,-0.06951871657754016,-0.059052711993888396,0.13063063063063063,0.9774774774774775,0.7234234234234235,72,97,98
VHM,Công ty Cổ phần Vinhomes,HOSE,Bất động sản,599000000000000.0,156,2026-04-10,121.1,-0.7377049180327888,13.157836338418871,-0.135,-0.06417112299465244,-0.07082887700534757,0.11894273127753303,0.9647577092511013,0.7110132158590308,71,96,98
VHM,Công ty Cổ phần Vinhomes,HOSE,Bất động sản,599000000000000.0,156,2026-04-13,122.9,1.486374896779541,15.408842408244228,-0.08283582089552233,-0.0736842105263158,-0.009151610369206531,0.37333333333333335,0.9866666666666667,0.8026666666666666,80,98,98
VHM,Công ty Cổ phần Vinhomes,HOSE,Bất động sản,599000000000000.0,156,2026-04-14,128.9,4.882017900732305,19.723386210012194,0.020585906571654933,-0.05820105820105814,0.07878696477271308,0.73568281938326,0.9911894273127754,0.9145374449339206,91,98,98
VHM,Công ty Cổ phần Vinhomes,HOSE,Bất động sản,599000000000000.0,156,2026-04-15,137.0,6.283941039565555,24.148205729908256,0.1416666666666666,-0.032258064516129115,0.17392473118279572,0.920704845814978,0.9955947136563876,0.9731277533039647,96,99,98
VHM,Công ty Cổ phần Vinhomes,HOSE,Bất động sản,599000000000000.0,156,2026-04-16,143.1,4.45255474452555,26.501832284927573,0.15310233682514096,-0.031914893617021156,0.18501723044216212,0.920704845814978,0.9911894273127754,0.9700440528634361,96,98,98
VHM,Công ty Cổ phần Vinhomes,HOSE,Bất động sản,599000000000000.0,156,2026-04-17,135.7,-5.171208944793859,19.50060105240956,0.09347300564061234,-0.031914893617021156,0.1253878992576335,0.8810572687224669,0.973568281938326,0.9458149779735683,94,96,98
VHM,Công ty Cổ phần Vinhomes,HOSE,Bất động sản,599000000000000.0,156,2026-04-20,145.1,6.927044952100236,29.64291435548576,0.1796747967479675,-0.026455026455026398,0.2061298232029939,0.9377777777777778,0.9911111111111112,0.9751111111111112,97,98,98
VHM,Công ty Cổ phần Vinhomes,HOSE,Bất động sản,599000000000000.0,156,2026-04-21,145.8,0.4824259131633424,31.280439602815015,0.1863303498779496,-0.03174603174603163,0.21807638162398124,0.9473684210526315,0.9912280701754386,0.9780701754385964,97,98,98
VHM,Công ty Cổ phần Vinhomes,HOSE,Bất động sản,599000000000000.0,156,2026-04-22,150.3,3.0864197530864113,28.829023441388024,0.24730290456431536,-0.010638297872340274,0.25794120243665564,0.9646017699115044,0.9867256637168141,0.9800884955752212,97,98,98
VHM,Công ty Cổ phần Vinhomes,HOSE,Bất động sản,599000000000000.0,156,2026-04-23,149.0,-0.8649367930805174,30.009514078555387,0.21632653061224483,0.0,0.21632653061224483,0.9511111111111111,0.9911111111111112,0.9791111111111112,97,98,98
VHM,Công ty Cổ phần Vinhomes,HOSE,Bất động sản,599000000000000.0,156,2026-04-24,141.2,-5.234899328859067,22.478201323741786,0.15265306122448963,-0.010695187165775444,0.16334824839026507,0.9298245614035088,0.9868421052631579,0.9697368421052631,96,98,98
VHM,Công ty Cổ phần Vinhomes,HOSE,Bất động sản,599000000000000.0,156,2026-04-28,151.0,6.940509915014181,30.81213648275074,0.4477468839884948,0.04444444444444429,0.40330243954405054,0.9821428571428571,0.9910714285714286,0.9883928571428571,98,98,98
VHM,Công ty Cổ phần Vinhomes,HOSE,Bất động sản,599000000000000.0,156,2026-04-29,146.0,-3.31125827814569,25.558767374368372,0.36448598130841114,0.022099447513812098,0.34238653379459905,0.9777777777777777,0.9911111111111112,0.9871111111111112,98,98,98
VHM,Công ty Cổ phần Vinhomes,HOSE,Bất động sản,599000000000000.0,156,2026-05-04,142.0,-2.73972602739726,17.710951506307904,0.4594039054470709,0.022099447513812098,0.4373044579332588,0.9911504424778761,0.9823008849557522,0.9849557522123893,98,97,98
VHM,Công ty Cổ phần Vinhomes,HOSE,Bất động sản,599000000000000.0,156,2026-05-05,151.2,6.478873239436611,19.565153364984035,0.6560788608981378,0.04469273743016755,0.6113861234679703,0.9955555555555555,0.9822222222222222,0.9862222222222221,98,97,98
VHM,Công ty Cổ phần Vinhomes,HOSE,Bất động sản,599000000000000.0,156,2026-05-06,151.0,-0.1322751322751281,22.131357261962226,0.5471311475409837,0.061797752808988804,0.4853333947319949,0.995575221238938,0.9867256637168141,0.9893805309734512,98,98,98
VHM,Công ty Cổ phần Vinhomes,HOSE,Bất động sản,599000000000000.0,156,2026-05-07,161.5,6.9536423841059625,29.820152082682092,0.6564102564102565,0.08522727272727271,0.5711829836829838,0.9956331877729258,0.9911894273127754,0.9925225554508204,98,98,98
VRE,Công ty Cổ phần Vincom Retail,HOSE,Bất động sản,68200000000000.0,168,2026-04-07,25.8,0.1941747572815622,-3.2678017137823923,-0.3307392996108949,-0.09677419354838723,-0.23396510606250764,0.008888888888888889,0.2088888888888889,0.1488888888888889,16,21,98
VRE,Công ty Cổ phần Vincom Retail,HOSE,Bất động sản,68200000000000.0,168,2026-04-08,27.6,6.976744186046524,-0.9652673436011727,-0.23119777158774368,-0.05376344086021512,-0.17743433072752857,0.01762114537444934,0.31718061674008813,0.22731277533039645,23,32,98
VRE,Công ty Cổ phần Vincom Retail,HOSE,Bất động sản,68200000000000.0,168,2026-04-09,27.6,0.0,1.3568982203316482,-0.2114285714285714,-0.06951871657754016,-0.14190985485103125,0.018018018018018018,0.5180180180180181,0.36801801801801803,37,52,98
VRE,Công ty Cổ phần Vincom Retail,HOSE,Bất động sản,68200000000000.0,168,2026-04-10,27.5,-0.36231884057971175,1.785611293445566,-0.2142857142857143,-0.06417112299465244,-0.15011459129106186,0.022026431718061675,0.6431718061674009,0.4568281938325991,46,64,98
VRE,Công ty Cổ phần Vincom Retail,HOSE,Bất động sản,68200000000000.0,168,2026-04-13,27.55,0.1818181818181941,2.5167411056981726,-0.1788375558867361,-0.0736842105263158,-0.10515334536042031,0.06666666666666667,0.7422222222222222,0.5395555555555556,54,74,98
VRE,Công ty Cổ phần Vincom Retail,HOSE,Bất động sản,68200000000000.0,168,2026-04-14,27.9,1.2704174228675091,2.4512624553903795,-0.12264150943396235,-0.05820105820105814,-0.0644404512329042,0.22026431718061673,0.7400881057268722,0.5841409691629955,58,74,98
VRE,Công ty Cổ phần Vincom Retail,HOSE,Bất động sản,68200000000000.0,168,2026-04-15,29.3,5.017921146953408,5.281877432683868,-0.06836248012718593,-0.032258064516129115,-0.03610441561105682,0.4185022026431718,0.8766519823788547,0.7392070484581498,73,87,98
VRE,Công ty Cổ phần Vincom Retail,HOSE,Bất động sản,68200000000000.0,168,2026-04-16,29.6,1.0238907849829282,7.32358586428814,-0.07499999999999996,-0.031914893617021156,-0.0430851063829788,0.3744493392070485,0.9118942731277533,0.7506607929515418,75,90,98
VRE,Công ty Cổ phần Vincom Retail,HOSE,Bất động sản,68200000000000.0,168,2026-04-17,28.6,-3.378378378378377,4.647971607922363,-0.10624999999999996,-0.031914893617021156,-0.0743351063829788,0.2775330396475771,0.775330396475771,0.6259911894273127,62,77,98
VRE,Công ty Cổ phần Vincom Retail,HOSE,Bất động sản,68200000000000.0,168,2026-04-20,29.45,2.9720279720279574,10.442787025334631,-0.05457463884430169,-0.026455026455026398,-0.028119612389275295,0.47555555555555556,0.8933333333333333,0.768,76,89,98
VRE,Công ty Cổ phần Vincom Retail,HOSE,Bất động sản,68200000000000.0,168,2026-04-21,29.3,-0.5093378607809784,10.33822777730482,-0.06240000000000001,-0.03174603174603163,-0.030653968253968378,0.3991228070175439,0.9254385964912281,0.7675438596491228,76,92,98
VRE,Công ty Cổ phần Vincom Retail,HOSE,Bất động sản,68200000000000.0,168,2026-04-22,29.95,2.2184300341296925,7.523918103566807,-0.05965463108320257,-0.010638297872340274,-0.049016333210862295,0.4778761061946903,0.9247787610619469,0.7907079646017698,78,92,98
VRE,Công ty Cổ phần Vincom Retail,HOSE,Bất động sản,68200000000000.0,168,2026-04-23,29.05,-3.005008347245408,4.978158877057037,-0.10339506172839497,0.0,-0.10339506172839497,0.28,0.8933333333333333,0.7093333333333333,71,89,98
VRE,Công ty Cổ phần Vincom Retail,HOSE,Bất động sản,68200000000000.0,168,2026-04-24,28.8,-0.8605851979345935,3.694812199666586,-0.11111111111111105,-0.010695187165775444,-0.1004159239453356,0.25,0.881578947368421,0.6921052631578947,69,87,98
VRE,Công ty Cổ phần Vincom Retail,HOSE,Bất động sản,68200000000000.0,168,2026-04-28,30.8,6.944444444444442,11.7927261609716,0.05841924398625431,0.04444444444444429,0.013974799541810023,0.8392857142857143,0.9553571428571429,0.9205357142857142,91,95,98
VRE,Công ty Cổ phần Vincom Retail,HOSE,Bất động sản,68200000000000.0,168,2026-04-29,32.3,4.870129870129869,16.422521487977182,0.07666666666666666,0.022099447513812098,0.05456721915285456,0.8755555555555555,0.9777777777777777,0.947111111111111,94,97,98
VRE,Công ty Cổ phần Vincom Retail,HOSE,Bất động sản,68200000000000.0,168,2026-05-04,33.7,4.334365325077427,17.366959151244068,0.18661971830985924,0.022099447513812098,0.16452027079604714,0.9424778761061947,0.9778761061946902,0.9672566371681416,96,97,98
VRE,Công ty Cổ phần Vincom Retail,HOSE,Bất động sản,68200000000000.0,168,2026-05-05,35.2,4.451038575667665,21.74965553789083,0.24601769911504445,0.04469273743016755,0.2013249616848769,0.9733333333333334,0.9911111111111112,0.9857777777777779,98,98,98
VRE,Công ty Cổ phần Vincom Retail,HOSE,Bất động sản,68200000000000.0,168,2026-05-06,36.6,3.9772727272727293,29.65838684619144,0.27083333333333326,0.061797752808988804,0.20903558052434446,0.9778761061946902,0.995575221238938,0.9902654867256636,98,99,98
VRE,Công ty Cổ phần Vincom Retail,HOSE,Bất động sản,68200000000000.0,168,2026-05-07,36.5,-0.2732240437158473,30.47235925984606,0.30124777183600715,0.08522727272727271,0.21602049910873444,0.9694323144104804,0.9955947136563876,0.9877459938826154,98,99,98
GEX,Công ty Cổ phần Tập đoàn Gelex,HOSE,Thiết bị điện,36400000000000.0,54,2026-04-07,25.27,0.677290836653377,6.552462960276628,-0.1325094404394095,-0.09677419354838723,-0.035735246891022254,0.2222222222222222,0.8755555555555555,0.6795555555555555,68,87,98
GEX,Công ty Cổ phần Tập đoàn Gelex,HOSE,Thiết bị điện,36400000000000.0,54,2026-04-08,27.03,6.964780371982604,8.203813830189311,-0.0666436464088398,-0.05376344086021512,-0.01288020554862468,0.29955947136563876,0.8854625550660793,0.709691629955947,71,88,98
GEX,Công ty Cổ phần Tập đoàn Gelex,HOSE,Thiết bị điện,36400000000000.0,54,2026-04-09,27.93,3.3296337402885623,11.868187961607513,0.03176948651643885,-0.06951871657754016,0.10128820309397901,0.7117117117117117,0.954954954954955,0.8819819819819819,87,95,98
GEX,Công ty Cổ phần Tập đoàn Gelex,HOSE,Thiết bị điện,36400000000000.0,54,2026-04-10,27.65,-1.0025062656641603,11.843729156682103,0.021425932766900635,-0.06417112299465244,0.08559705576155308,0.6651982378854625,0.947136563876652,0.8625550660792951,86,94,98
GEX,Công ty Cổ phần Tập đoàn Gelex,HOSE,Thiết bị điện,36400000000000.0,54,2026-04-13,28.65,3.616636528028927,15.18156605356431,-0.033726812816188834,-0.0736842105263158,0.03995739771012696,0.5511111111111111,0.9822222222222222,0.8528888888888888,85,97,98
GEX,Công ty Cổ phần Tập đoàn Gelex,HOSE,Thiết bị điện,36400000000000.0,54,2026-04-14,28.31,-1.186736474694594,9.868751943228848,-0.010831586303284513,-0.05820105820105814,0.04736947189777363,0.6167400881057269,0.9427312775330396,0.8449339207048457,84,93,98
GEX,Công ty Cổ phần Tập đoàn Gelex,HOSE,Thiết bị điện,36400000000000.0,54,2026-04-15,27.58,-2.5785941363475784,7.520900376907669,-0.052233676975945165,-0.032258064516129115,-0.01997561245981605,0.5022026431718062,0.947136563876652,0.8136563876651982,81,94,98
GEX,Công ty Cổ phần Tập đoàn Gelex,HOSE,Thiết bị điện,36400000000000.0,54,2026-04-16,27.58,0.0,9.56884294144007,-0.019552079630287933,-0.031914893617021156,0.012362813986733223,0.6387665198237885,0.9427312775330396,0.8515418502202643,84,93,98
GEX,Công ty Cổ phần Tập đoàn Gelex,HOSE,Thiết bị điện,36400000000000.0,54,2026-04-17,26.89,-2.501812907904266,8.223168574617802,-0.04408105225737646,-0.031914893617021156,-0.012166158640355307,0.4933920704845815,0.920704845814978,0.792511013215859,79,91,98
GEX,Công ty Cổ phần Tập đoàn Gelex,HOSE,Thiết bị điện,36400000000000.0,54,2026-04-20,28.24,5.020453700260319,14.203233947969874,0.0,-0.026455026455026398,0.026455026455026398,0.7022222222222222,0.9466666666666667,0.8733333333333333,87,94,98
GEX,Công ty Cổ phần Tập đoàn Gelex,HOSE,Thiết bị điện,36400000000000.0,54,2026-04-21,27.79,-1.5934844192634579,10.64932581241731,0.02811690714021453,-0.03174603174603163,0.059862938886246164,0.7675438596491229,0.9385964912280702,0.8872807017543859,88,93,98
GEX,Công ty Cổ phần Tập đoàn Gelex,HOSE,Thiết bị điện,36400000000000.0,54,2026-04-22,28.24,1.6192875134940499,7.6427202783661,0.025045372050816583,-0.010638297872340274,0.03568366992315686,0.8008849557522124,0.9292035398230089,0.8907079646017699,88,92,98
GEX,Công ty Cổ phần Tập đoàn Gelex,HOSE,Thiết bị điện,36400000000000.0,54,2026-04-23,27.27,-3.4348441926345563,2.13016085882618,0.008879023307436062,0.0,0.008879023307436062,0.7422222222222222,0.8,0.7826666666666666,78,79,98
GEX,Công ty Cổ phần Tập đoàn Gelex,HOSE,Thiết bị điện,36400000000000.0,54,2026-04-24,27.44,0.6233956729006396,3.1305580757928553,0.015168331483536912,-0.010695187165775444,0.025863518649312356,0.7763157894736842,0.8596491228070176,0.8346491228070175,83,85,98
GEX,Công ty Cổ phần Tập đoàn Gelex,HOSE,Thiết bị điện,36400000000000.0,54,2026-04-28,26.89,-2.0043731778425666,0.40628995379135,0.08340048348106377,0.04444444444444429,0.03895603903661948,0.8839285714285714,0.7142857142857143,0.7651785714285715,76,71,98
GEX,Công ty Cổ phần Tập đoàn Gelex,HOSE,Thiết bị điện,36400000000000.0,54,2026-04-29,26.96,0.2603198214949698,0.6247296230530219,0.07111640842272537,0.022099447513812098,0.049016960908913276,0.8577777777777778,0.7422222222222222,0.7768888888888889,77,74,98
GEX,Công ty Cổ phần Tập đoàn Gelex,HOSE,Thiết bị điện,36400000000000.0,54,2026-05-04,27.1,0.5192878338278861,2.7869931089047784,0.04957397366382654,0.022099447513812098,0.027474526150014444,0.8672566371681416,0.8141592920353983,0.8300884955752212,82,81,98
GEX,Công ty Cổ phần Tập đoàn Gelex,HOSE,Thiết bị điện,36400000000000.0,54,2026-05-05,27.45,1.291512915129145,4.608493519282697,0.07310398749022684,0.04469273743016755,0.02841125006005929,0.88,0.88,0.88,87,87,98
GEX,Công ty Cổ phần Tập đoàn Gelex,HOSE,Thiết bị điện,36400000000000.0,54,2026-05-06,29.35,6.921675774134806,13.941625757029975,0.16607071911005167,0.061797752808988804,0.10427296630106286,0.9247787610619469,0.9778761061946902,0.9619469026548673,95,97,98
GEX,Công ty Cổ phần Tập đoàn Gelex,HOSE,Thiết bị điện,36400000000000.0,54,2026-05-07,31.4,6.984667802385003,19.139694335402503,0.32938187976291267,0.08522727272727271,0.24415460703563996,0.982532751091703,0.986784140969163,0.9855087240059249,98,98,98
GEE,Công ty Cổ phần Điện lực Gelex,HOSE,Thiết bị điện,68800000000000.0,51,2026-04-07,107.44,-5.054789678331561,17.07278962409422,-0.15733333333333333,-0.09677419354838723,-0.06055913978494609,0.16444444444444445,0.9822222222222222,0.7368888888888888,73,97,97
GEE,Công ty Cổ phần Điện lực Gelex,HOSE,Thiết bị điện,68800000000000.0,51,2026-04-08,114.7,6.75725986597171,19.815313735823594,-0.03879996647951056,-0.05376344086021512,0.014963474380704556,0.43171806167400884,0.986784140969163,0.8202643171806167,81,98,97
GEE,Công ty Cổ phần Điện lực Gelex,HOSE,Thiết bị điện,68800000000000.0,51,2026-04-09,111.73,-2.589363557105495,15.463635151217069,-0.03171851980240914,-0.06951871657754016,0.03780019677513102,0.46846846846846846,0.972972972972973,0.8216216216216217,82,96,97
GEE,Công ty Cổ phần Điện lực Gelex,HOSE,Thiết bị điện,68800000000000.0,51,2026-04-10,111.96,0.20585339658103496,16.610167595838842,-0.029725279486957357,-0.06417112299465244,0.034445843507695084,0.44052863436123346,0.986784140969163,0.8229074889867841,82,98,97
GEE,Công ty Cổ phần Điện lực Gelex,HOSE,Thiết bị điện,68800000000000.0,51,2026-04-13,112.76,0.7145409074669651,14.009691064189479,-0.08108548610545174,-0.0736842105263158,-0.007401275579135946,0.37777777777777777,0.96,0.7853333333333332,78,95,97
GEE,Công ty Cổ phần Điện lực Gelex,HOSE,Thiết bị điện,68800000000000.0,51,2026-04-14,111.44,-1.1706278822277483,5.825209397583575,-0.052783680407989864,-0.05820105820105814,0.005417377793068279,0.42731277533039647,0.8854625550660793,0.7480176211453744,74,88,97
GEE,Công ty Cổ phần Điện lực Gelex,HOSE,Thiết bị điện,68800000000000.0,51,2026-04-15,111.16,-0.2512562814070307,1.591120030556481,-0.11679644048943272,-0.032258064516129115,-0.0845383759733036,0.24669603524229075,0.6916299559471366,0.5581497797356828,56,69,97
GEE,Công ty Cổ phần Điện lực Gelex,HOSE,Thiết bị điện,68800000000000.0,51,2026-04-16,106.93,-3.805325656711034,-4.28476271933741,-0.1704422032583398,-0.031914893617021156,-0.13852730964131865,0.11013215859030837,0.11894273127753303,0.11629955947136564,12,13,97
GEE,Công ty Cổ phần Điện lực Gelex,HOSE,Thiết bị điện,68800000000000.0,51,2026-04-17,102.59,-4.058730010287103,-4.017905665221977,-0.2041117145073701,-0.031914893617021156,-0.17219682089034893,0.06607929515418502,0.08370044052863436,0.07841409691629955,9,9,97
GEE,Công ty Cổ phần Điện lực Gelex,HOSE,Thiết bị điện,68800000000000.0,51,2026-04-20,109.73,6.959742664977098,4.375455362214842,-0.09754091619376593,-0.026455026455026398,-0.07108588973873953,0.29333333333333333,0.6222222222222222,0.5235555555555556,52,62,97
GEE,Công ty Cổ phần Điện lực Gelex,HOSE,Thiết bị điện,68800000000000.0,51,2026-04-21,107.44,-2.0869406725599227,3.9412130629202125,-0.051804783337746074,-0.03174603174603163,-0.02005875159171444,0.4605263157894737,0.7280701754385965,0.6478070175438597,64,72,97
GEE,Công ty Cổ phần Điện lực Gelex,HOSE,Thiết bị điện,68800000000000.0,51,2026-04-22,104.24,-2.978406552494417,-2.4659938737569997,-0.09222328659757906,-0.010638297872340274,-0.08158498872523878,0.34513274336283184,0.41150442477876104,0.39159292035398224,39,41,97
GEE,Công ty Cổ phần Điện lực Gelex,HOSE,Thiết bị điện,68800000000000.0,51,2026-04-23,101.67,-2.4654643131235554,-5.2129355460815985,-0.11026516145970067,0.0,-0.11026516145970067,0.24,0.18222222222222223,0.19955555555555554,21,19,97
GEE,Công ty Cổ phần Điện lực Gelex,HOSE,Thiết bị điện,68800000000000.0,51,2026-04-24,100.01,-1.6327333530048116,-7.415903914414168,-0.12479215892185169,-0.010695187165775444,-0.11409697175607625,0.20614035087719298,0.09210526315789473,0.12631578947368421,13,10,97
GEE,Công ty Cổ phần Điện lực Gelex,HOSE,Thiết bị điện,68800000000000.0,51,2026-04-28,101.16,1.1498850114988413,-7.559076651930652,-0.025996533795493937,0.04444444444444429,-0.07044097823993822,0.5535714285714286,0.13839285714285715,0.2629464285714286,27,15,97
GEE,Công ty Cổ phần Điện lực Gelex,HOSE,Thiết bị điện,68800000000000.0,51,2026-04-29,99.96,-1.1862396204033288,-10.377800638568313,-0.04527220630372497,0.022099447513812098,-0.06737165381753707,0.48,0.035555555555555556,0.16888888888888887,18,4,97
GEE,Công ty Cổ phần Điện lực Gelex,HOSE,Thiết bị điện,68800000000000.0,51,2026-05-04,99.9,-0.06002400960383181,-10.493439619515843,-0.029154518950437303,0.022099447513812098,-0.0512539664642494,0.6592920353982301,0.022123893805309734,0.21327433628318584,22,3,97
GEE,Công ty Cổ phần Điện lực Gelex,HOSE,Thiết bị điện,68800000000000.0,51,2026-05-05,106.8,6.906906906906896,-2.7465795604592724,0.04245973645680823,0.04469273743016755,-0.0022330009733593226,0.8488888888888889,0.49333333333333335,0.6,60,49,97
GEE,Công ty Cổ phần Điện lực Gelex,HOSE,Thiết bị điện,68800000000000.0,51,2026-05-06,114.2,6.928838951310867,8.954955733267811,0.1592731702365242,0.061797752808988804,0.0974754174275354,0.9203539823008849,0.9247787610619469,0.9234513274336282,91,92,97
GEE,Công ty Cổ phần Điện lực Gelex,HOSE,Thiết bị điện,68800000000000.0,51,2026-05-07,122.1,6.917688266199651,13.391273296221229,0.31459948320413433,0.08522727272727271,0.22937221047686163,0.9781659388646288,0.973568281938326,0.9749475790162168,97,96,97
PVP,,HOSE,,,211,2026-04-07,14.35,-0.3472222222222321,-2.9404497803297347,-0.013745704467354014,-0.09677419354838723,0.08302848908103322,0.6266666666666667,0.21777777777777776,0.34044444444444444,34,22,96
PVP,,HOSE,,,211,2026-04-08,14.8,3.1358885017421567,-2.079458455485028,0.01718213058419238,-0.05376344086021512,0.0709455714444075,0.6431718061674009,0.2511013215859031,0.3687224669603524,37,26,96
PVP,,HOSE,,,211,2026-04-09,14.4,-2.7027027027027084,-4.215764766462938,-0.06796116504854366,-0.06951871657754016,0.0015575515289965036,0.2882882882882883,0.13063063063063063,0.17792792792792791,18,14,96
