ticker,company_name,exchange,industry,market_cap,universe_order,session_date,close,daily_change_pct,weighted_momentum_score,stock_return_90d,index_return_90d,relative_performance,rs_pct,weighted_momentum_pct,rs_pct_blended,rs_rating,weighted_momentum_rating,latest_rs_rating
ALGO-USD,Algorand,Crypto,Layer 1,,36,2026-05-07,0.1283300071954727,7.36666530776553,20.968090481785495,0.29868952270366833,0.13400254011420554,0.1646869825894628,0.9230769230769231,0.9487179487179487,0.941025641025641,93,94,84
ALGO-USD,Algorand,Crypto,Layer 1,,36,2026-05-08,0.1333550065755844,3.9156854191223056,29.117876605699955,0.3651254369599659,0.15739732966234454,0.20772810729762137,0.8974358974358975,0.8974358974358975,0.8974358974358974,89,89,84
ALGO-USD,Algorand,Crypto,Layer 1,,36,2026-05-09,0.12870599329471588,-3.486193282314831,26.48784875266994,0.3278926605956638,0.1480065622364528,0.179886098359211,0.8974358974358975,0.8717948717948718,0.8794871794871795,87,86,84
ALGO-USD,Algorand,Crypto,Layer 1,,36,2026-05-10,0.12908999621868134,0.2983566764339862,26.00983988097503,0.3462019768451752,0.1713921069226536,0.17480986992252157,0.8461538461538461,0.8461538461538461,0.8461538461538461,84,84,84
FET-USD,Fetch.ai,Crypto,AI,,47,2026-04-21,0.2097440063953399,,-5.8535294945660565,-0.1194108602942171,-0.1457219776034634,0.02631111730924629,0.9230769230769231,0.07692307692307693,0.3307692307692308,33,9,84
FET-USD,Fetch.ai,Crypto,AI,,47,2026-04-22,0.2068849951028823,-1.363095585705909,-2.666500720688325,-0.12437412800476932,-0.12585560946744945,0.0014814814626801232,0.8974358974358975,0.05128205128205128,0.3051282051282051,31,6,84
FET-USD,Fetch.ai,Crypto,AI,,47,2026-04-23,0.2097389996051788,1.3795125648804252,-3.377597058880788,-0.09550424286441073,-0.125524418635506,0.03002017577109528,0.9230769230769231,0.1282051282051282,0.3666666666666667,37,14,84
FET-USD,Fetch.ai,Crypto,AI,,47,2026-04-24,0.2087240070104599,-0.48393126534863606,-0.24690487279372952,-0.09462601826230788,-0.13079705780395778,0.03617103954164991,0.8717948717948718,0.10256410256410256,0.33333333333333337,34,11,84
FET-USD,Fetch.ai,Crypto,AI,,47,2026-04-25,0.2086739987134933,-0.023959053720212786,-0.5001191755507728,-0.04157076756535405,-0.10349975147194668,0.06192898390659263,0.8974358974358975,0.1282051282051282,0.3589743589743589,36,14,84
FET-USD,Fetch.ai,Crypto,AI,,47,2026-04-26,0.2120510041713714,1.6183163588649574,-2.3177730681233744,-0.03923677987834451,-0.10886952374866288,0.06963274387031837,0.9230769230769231,0.15384615384615385,0.38461538461538464,39,16,84
