ticker,company_name,exchange,industry,market_cap,universe_order,session_date,close,daily_change_pct,weighted_momentum_score,stock_return_90d,index_return_90d,relative_performance,rs_pct,weighted_momentum_pct,rs_pct_blended,rs_rating,weighted_momentum_rating,latest_rs_rating
XTZ-USD,Tezos,Crypto,Layer 1,,40,2026-04-24,0.3722650110721588,-0.5798000268545156,5.97848619048833,-0.3635549196328378,-0.13079705780395778,-0.23275786182888003,0.20512820512820512,0.5128205128205128,0.42051282051282046,42,51,34
XTZ-USD,Tezos,Crypto,Layer 1,,40,2026-04-25,0.368802011013031,-0.9302512876926183,3.339012173817668,-0.3441642748203585,-0.10349975147194668,-0.24066452334841182,0.15384615384615385,0.38461538461538464,0.3153846153846154,32,39,34
XTZ-USD,Tezos,Crypto,Layer 1,,40,2026-04-26,0.3708440065383911,0.5536834031222071,0.6651584594322912,-0.34448474075048063,-0.10886952374866288,-0.23561521700181776,0.1794871794871795,0.38461538461538464,0.32307692307692304,33,39,34
XTZ-USD,Tezos,Crypto,Layer 1,,40,2026-04-27,0.3775109946727752,1.7977877535669151,0.3306500445154903,-0.33736872049140476,-0.13171275835635,-0.20565596213505477,0.23076923076923078,0.6923076923076923,0.5538461538461538,55,69,34
XTZ-USD,Tezos,Crypto,Layer 1,,40,2026-04-28,0.3848080039024353,1.9329262809908654,5.44429282506802,-0.2823705444996474,-0.14390267725157402,-0.13846786724807336,0.3333333333333333,0.7692307692307693,0.6384615384615384,64,76,34
XTZ-USD,Tezos,Crypto,Layer 1,,40,2026-04-29,0.3713150024414062,-3.5064243269872675,3.271978096457673,-0.27053395502031685,-0.10389413854528917,-0.16663981647502768,0.28205128205128205,0.7948717948717948,0.641025641025641,64,79,34
XTZ-USD,Tezos,Crypto,Layer 1,,40,2026-04-30,0.3651590049266815,-1.6578908673898995,0.02643782659090821,-0.27715046312929636,-0.0930044087979831,-0.18414605433131326,0.28205128205128205,0.6666666666666666,0.5512820512820512,55,66,34
XTZ-USD,Tezos,Crypto,Layer 1,,40,2026-05-01,0.3662160038948059,0.28946265979026276,0.5244370283252309,-0.215009741333701,-0.005623389787830391,-0.2093863515458706,0.20512820512820512,0.6923076923076923,0.5461538461538461,55,69,34
XTZ-USD,Tezos,Crypto,Layer 1,,40,2026-05-02,0.3660919964313507,-0.033861836221338315,0.6997442444505619,-0.2076290865706516,0.021861861825287265,-0.22949094839593887,0.15384615384615385,0.4358974358974359,0.35128205128205126,35,44,34
XTZ-USD,Tezos,Crypto,Layer 1,,40,2026-05-03,0.3625380098819732,-0.9707905619411483,-2.3600073480660066,-0.2426360527382383,-0.0019130947258394482,-0.24072295801239885,0.1282051282051282,0.4358974358974359,0.34358974358974353,35,44,34
XTZ-USD,Tezos,Crypto,Layer 1,,40,2026-05-04,0.3623949885368347,-0.03945002764953465,-1.0371551692388792,-0.23131664724196277,0.05545633582320342,-0.2867729830651662,0.15384615384615385,0.41025641025641024,0.3333333333333333,34,41,34
BNB-USD,BNB,Crypto,Exchange Token,,3,2026-04-15,622.6653442382812,,1.1171865622733312,-0.33109912847323786,-0.21712037199956302,-0.11397875647367484,0.46153846153846156,0.5384615384615384,0.5153846153846153,52,54,33
BNB-USD,BNB,Crypto,Exchange Token,,3,2026-04-16,635.5833740234375,2.0746344572876607,4.703194174050385,-0.3220674401560051,-0.21327358683068876,-0.10879385332531633,0.4358974358974359,0.358974358974359,0.382051282051282,38,36,33
BNB-USD,BNB,Crypto,Exchange Token,,3,2026-04-17,643.4501342773438,1.2377227875089325,3.963574121515112,-0.3205703676463669,-0.18899118443676433,-0.1315791832096026,0.4358974358974359,0.358974358974359,0.382051282051282,38,36,33
BNB-USD,BNB,Crypto,Exchange Token,,3,2026-04-18,630.3224487304688,-2.040202472196029,4.058460388248686,-0.32411721869001997,-0.19125677178541844,-0.13286044690460153,0.46153846153846156,0.46153846153846156,0.46153846153846156,46,46,33
